Sales Rep. Y3$Ch.$Mchd.$aktivní návštěva a/n$Customer No.$$City (M)$StrHousNo. (M)$kontaktní osoba jméno$kontaktní osoba tel.$kontaktní osoba e-mail$letáky a/n$GPS
53507091$MP$Bosch Poliak Michal$$53548137$NAY A.S.$SENEC$Dal'ničná 2$$$$$"48° 13' 59.9027162"" N, 17° 22' 10.8666229"" E"
53507091$MP$Bosch Poliak Michal$$53548175$NAY A.S.$SENEC$Dialnicna cesta 2$$$$$"48° 13' 59.9027162"" N, 17° 22' 10.8666229"" E"
53507091$MP$Bosch Poliak Michal$$53548176$NAY A.S.$BRATISLAVA$Tuhovská 15$$$$$"48° 11' 24.7018791"" N, 17° 11' 55.2610302"" E"
53507091$MP$Bosch Poliak Michal$$53548177$NAY A.S.$TRENČÍN$Belá 6993$$$$$"48° 51' 53.3288577"" N, 18° 1' 12.3964691"" E"
53507091$MP$Bosch Poliak Michal$$53548178$NAY A.S.$NOVÉ ZÁMKY$Nitrianska cesta 109$$$$$"48° 0' 2.7982173"" N, 18° 9' 16.8356037"" E"
53507091$MP$Bosch Poliak Michal$$53548179$NAY A.S.$SPIŠSKÁ NOVÁ VES$Medza 14$$$$$"48° 56' 50.6132984"" N, 20° 33' 2.0923805"" E"
53507091$MP$Bosch Poliak Michal$$53548203$NAY A.S.$BRATISLAVA$Einsteinova 18 (NC Aupark)$$$$$"48° 7' 55.8370305"" N, 17° 6' 29.9326801"" E"
53507091$MP$Bosch Poliak Michal$$53548204$NAY A.S.$BANSKÁ BYSTRICA$Zvolenská cesta 8/B$$$$$"48° 42' 43.1402842"" N, 19° 8' 12.1501637"" E"
53507091$MP$Bosch Poliak Michal$$53548205$NAY A.S.$KOŠICE$Pri Prachárni 6$$$$$"48° 41' 44.679378"" N, 21° 14' 48.9707565"" E"
53507091$MP$Bosch Poliak Michal$$53548206$NAY A.S.$TRNAVA$V. Clementisa 41/C$$$$$"48° 23' 0.4736813"" N, 17° 36' 3.0745411"" E"
53507091$MP$Bosch Poliak Michal$$53548207$NAY A.S.$ŽILINA$ul. Vysokoškolákov 39$$$$$"49° 12' 24.8970196"" N, 18° 45' 44.198513"" E"
53507091$MP$Bosch Poliak Michal$$53548208$NAY A.S.$POPRAD$Svitská cesta 2/A$$$$$"49° 3' 39.8745153"" N, 20° 15' 57.6537609"" E"
53507091$MP$Bosch Poliak Michal$$53548209$NAY A.S.$PREŠOV$Košická 2/C$$$$$"48° 58' 59.5290399"" N, 21° 15' 1.465559"" E"
53507091$MP$Bosch Poliak Michal$$53548210$NAY A.S.$MALACKY$Sasinkova 70$$$$$"48° 26' 16.0915854"" N, 17° 1' 9.2198753"" E"
53507091$MP$Bosch Poliak Michal$$53548211$NAY A.S.$PRIEVIDZA$Nábřežná 1913/5A$$$$$"48° 46' 48.0196428"" N, 18° 36' 34.5816994"" E"
53507091$MP$Bosch Poliak Michal$$53548212$NAY A.S.$MICHALOVCE$Humenská cesta 59$$$$$"48° 45' 11.6355691"" N, 21° 53' 58.3798599"" E"
53507091$MP$Bosch Poliak Michal$$53548213$NAY A.S.$NITRA$Chrenovská 28$$$$$"48° 18' 56.9544429"" N, 18° 6' 23.8974953"" E"
53507091$MP$Bosch Poliak Michal$$53548214$NAY A.S.$KOMÁRNO$Bratislavská cesta 4390$$$$$"47° 45' 54.4655368"" N, 18° 5' 57.4788094"" E"
53507091$MP$Bosch Poliak Michal$$53548215$NAY A.S.$LEVICE$Turecký rad 11$$$$$"48° 13' 28.7443436"" N, 18° 35' 53.4666538"" E"
53507091$MP$Bosch Poliak Michal$$53548216$NAY A.S.$ZVOLEN$Rákoš 18/A$$$$$"48° 35' 10.9831955"" N, 19° 7' 32.7152538"" E"
53507091$MP$Bosch Poliak Michal$$53548217$NAY A.S.$MARTIN$OC Turiec č.4$$$$$"49° 4' 56.3275402"" N, 18° 55' 26.2593269"" E"
53507091$MP$Bosch Poliak Michal$$53548218$NAY A.S.$DUNAJSKÁ STREDA$Galantská cesta 11$$$$$"47° 59' 49.9403903"" N, 17° 37' 55.9719372"" E"
53507091$MP$Bosch Poliak Michal$$53548219$NAY A.S.$SKALICA$Mallého ul. 57$$$$$"48° 50' 24.0604284"" N, 17° 13' 5.1315022"" E"
53507091$MP$Bosch Poliak Michal$$53548220$NAY A.S.$LUČENEC$Parný mlyn 5544$$$$$"48° 19' 55.6242043"" N, 19° 38' 20.961113"" E"
53507091$MP$Bosch Poliak Michal$$53548221$NAY A.S.$LIPTOVSKÝ MIKULÁŠ$Kamenné pole 4448/1$$$$$"49° 4' 41.4013359"" N, 19° 36' 13.0004311"" E"
53507091$MP$Bosch Poliak Michal$$53548222$NAY A.S.$POVAŽSKÁ BYSTRICA$ul. SNP 4462$$$$$"49° 6' 11.0663068"" N, 18° 27' 40.1054192"" E"
53507091$MP$Bosch Poliak Michal$$53548223$NAY A.S.$BRATISLAVA$Lamač 6780$$$$$"48° 12' 17.3380972"" N, 17° 2' 6.4989853"" E"
53507091$MP$Bosch Poliak Michal$$53548224$NAY A.S.$KOŠICE$Trolejbusová 6$$$$$"48° 44' 27.9836196"" N, 21° 15' 47.8334427"" E"
53507091$MP$Bosch Poliak Michal$$53548369$NAY A.S.$BRATISLAVA$Elektrárenská 4$$$$$"48° 10' 23.0485932"" N, 17° 9' 6.5136051"" E"
53507091$MP$Bosch Poliak Michal$$53548707$NAY A.S.$ČADCA$Ul. Slobody 3039/4$$$$$"49° 26' 32.3378055"" N, 18° 47' 18.1123066"" E"
53507091$MP$Bosch Poliak Michal$$53548845$NAY A.S.$BRATISLAVA$Obchodná 45$$$$$"48° 8' 54.0734463"" N, 17° 6' 43.4317017"" E"
53507091$MP$Bosch Poliak Michal$$53548846$NAY A.S.$PREŠOV 2$Vihorlatska 2A$$$$$"48° 59' 53.4488986"" N, 21° 16' 16.0095119"" E"
53507091$MP$Bosch Poliak Michal$$53548847$NAY A.S.$STARÁ LUBOVNA$Popradská 1853/73$$$$$"49° 18' 28.0729864"" N, 20° 40' 21.8244553"" E"
53507091$MP$Bosch Poliak Michal$$53548890$NAY A.S.$PREŠOV$Košická 2/C$$$$$"48° 59' 0.112044"" N, 21° 15' 1.3303757"" E"
53507091$MP$Bosch Poliak Michal$$53548891$NAY A.S.$BRATISLAVA$Ivánska cesta 16$$$$$"48° 9' 56.2716738"" N, 17° 10' 57.209444"" E"
53507091$MP$Bosch Poliak Michal$$53548892$NAY A.S.$KOŠICE$Trolejbusova 1/B$$$$$"48° 44' 27.7798519"" N, 21° 15' 48.7217903"" E"
53507091$MP$Bosch Poliak Michal$$53548893$NAY A.S.$BRATISLAVA$Lamač 6780$$$$$"48° 12' 17.3380972"" N, 17° 2' 6.4989853"" E"
53507091$MP$Bosch Poliak Michal$$53548900$NAY A.S.$BRATISLAVA$Metodova 6$$$$$"48° 9' 26.6695786"" N, 17° 7' 45.4036045"" E"
53507091$MP$Bosch Poliak Michal$$53549006$NAY A.S.$SENEC$Dal'ničná 2$$$$$"48° 13' 59.9027162"" N, 17° 22' 10.8666229"" E"
53507091$MP$Bosch Poliak Michal$$53533369$MERKURY MARKET SLOVAKIA,$NITRA$Štúrova 69/A$$$$$"48° 18' 33.9000204"" N, 18° 4' 0.6804085"" E"
53507091$MP$Bosch Poliak Michal$$53533366$MERKURY MARKET SLOVAKIA,$ŽILINA$Košická 14$$$$$"49° 13' 3.1729783"" N, 18° 45' 37.4007225"" E"
53507091$MP$Bosch Poliak Michal$$53533365$MERKURY MARKET SLOVAKIA,$TRENČÍN$Bratislavská 441$$$$$"48° 53' 35.2885296"" N, 18° 0' 21.3937283"" E"
53507091$MP$Bosch Poliak Michal$$53533364$MERKURY MARKET SLOVAKIA,$PRIEVIDZA$Ciglianska 1/A$$$$$"48° 45' 27.142973"" N, 18° 37' 8.6092758"" E"
53507091$MP$Bosch Poliak Michal$$53533363$MERKURY MARKET SLOVAKIA,$PREŠOV$Duklianska 11$$$$$"49° 0' 23.7154815"" N, 21° 14' 48.275528"" E"
53507091$MP$Bosch Poliak Michal$$53533362$MERKURY MARKET SLOVAKIA,$POPRAD$Svitská 2$$$$$"49° 3' 40.1908702"" N, 20° 15' 55.2397728"" E"
53507091$MP$Bosch Poliak Michal$$53533361$MERKURY MARKET SLOVAKIA,$MICHALOVCE$Humenská cesta 43$$$$$"48° 46' 1.5651665"" N, 21° 53' 14.5418358"" E"
53507091$MP$Bosch Poliak Michal$$53533360$MERKURY MARKET SLOVAKIA,$KOŠICE$Pri Prachárni 15$$$$$"48° 41' 42.0917252"" N, 21° 14' 38.3878326"" E"
53507091$MP$Bosch Poliak Michal$$53533359$MERKURY MARKET SLOVAKIA,$BANSKÁ BYSTRICA$Zvolenska cesta 29$$$$$"48° 42' 13.2940597"" N, 19° 8' 22.7137756"" E"
53507091$MP$Bosch Poliak Michal$$53533358$MERKURY MARKET SLOVAKIA,$BRATISLAVA$Rožnavská 26$$$$$"48° 10' 52.9893216"" N, 17° 10' 20.7678795"" E"
53507091$MP$Bosch Poliak Michal$$53509659$MERKURY MARKET SLOVAKIA,$HUMENNE$Mierova 105$$$$$"48° 56' 0.533336"" N, 21° 53' 7.7440453"" E"
53507091$MP$Bosch Poliak Michal$$53509317$MERKURY MARKET SLOVAKIA,$SPIŠSKÁ NOVÁ VES$Ul. Mlynská 37$$$$$"48° 56' 10.4920898"" N, 20° 34' 25.7322407"" E"
53507091$MP$Bosch Poliak Michal$$53509123$MERKURY MARKET SLOVAKIA,$BRATISLAVA$Devínska Nová Ves 7213$$$$$"48° 12' 26.9394652"" N, 17° 1' 21.2125683"" E"
53507091$MP$Bosch Poliak Michal$$53508998$MERKURY MARKET SLOVAKIA,$LIPTOVSKÝ MIKULÁŠ$Kamenné pole 4618/9$$$$$"49° 4' 34.3931796"" N, 19° 36' 5.2370453"" E"
53507091$MP$Bosch Poliak Michal$$53508908$MERKURY MARKET SLOVAKIA,$KOMÁRNO$Ul. A. Jedlika 4947$$$$$"47° 45' 54.5044795"" N, 18° 5' 45.6212997"" E"
53507091$MP$Bosch Poliak Michal$$53508513$MERKURY MARKET SLOVAKIA,$ZVOLEN$Trňanská 1$$$$$"48° 35' 8.0194562"" N, 19° 6' 20.0252438"" E"
53507091$MP$Bosch Poliak Michal$$53508439$MERKURY MARKET SLOVAKIA,$LEVICE$Ul. Koháryho 99$$$$$"48° 13' 45.8550849"" N, 18° 36' 10.2486992"" E"
53507091$MP$Bosch Poliak Michal$$53508309$MERKURY MARKET SLOVAKIA,$DUNAJSKÁ STREDA$Galantská 26$$$$$"47° 59' 48.4800984"" N, 17° 38' 0.5102348"" E"
53507091$MP$Bosch Poliak Michal$$53507926$MERKURY MARKET SLOVAKIA,$TRNAVA$Sereďská 255/B$$$$$"48° 20' 22.9944437"" N, 17° 37' 32.3534775"" E"
53507091$MP$Bosch Poliak Michal$$53507670$MERKURY MARKET SLOVAKIA,$PREŠOV$Duklianska 11$$$$$"49° 0' 23.7914899"" N, 21° 14' 48.3141518"" E"
